country,year,IRA,GTI,FDI,PGDP,HC,IS,UR,GRD,GRDP,ER
ESP,2003,16579.657511320456,8.041982867094276,-1.0506003395033647,28769.696798349243,19.82382563049229,31.500762737962734,64.10868103176462,-1.1613564420989608,-6.031668280661985,5.603979800909475
ESP,2004,36448.50393173957,5.731345800316992,0.6153372837442603,19783.800230212044,19.26184452675397,28.367950048127614,65.54896998805026,-0.8312226330812502,-6.0312072277713495,5.286095831193987
ESP,2005,32100.183581378493,7.231629709620425,-0.0134354848772697,44160.02246379314,18.967109339051248,40.84448762035116,81.92030478379498,-0.8650516172928377,-6.030318394635608,5.540420770384345
ESP,2006,39695.1452711632,6.265538166222389,1.3786756259895554,41961.02613273676,23.014793300514267,62.02640933496919,91.88006999604038,0.0612634987390714,-6.021365617929087,5.7651482608161615
ESP,2007,19807.95766882124,5.738316287966231,-0.1375758787003147,25472.0629007409,18.942031885533662,36.371174930044674,61.572067615344025,-1.611328858642494,-6.0287689442980685,5.517198674664811
ESP,2008,35364.569285584475,7.5090028579473085,0.1905056992601297,34832.93246939129,20.32923451452881,49.61875736881008,81.80088355514596,0.1384607468249956,-6.032262118109755,5.678588197670764
ESP,2009,1741.268329094666,5.754156225764036,-1.4735425092586034,27791.51796446562,20.15983970086944,42.78669736800122,48.49935831217606,-2.1864747913729925,-6.033653496853047,4.993528062923102
ESP,2010,-12679.656491136757,6.552700331622238,0.1084814780919121,13882.57518812255,18.775888410599208,55.590033108066265,61.1370788040599,-1.660656447612454,-6.042986401408343,5.361072503332849
ESP,2011,23765.3539968735,6.734700869252552,-0.1417513279579219,37932.6367603626,17.990224898547872,46.01133254594674,58.42409186073917,-1.2563835804473056,-6.047557370163012,5.259183282927977
ESP,2012,19698.336615116084,3.958080817533696,1.5422396414185378,35271.74222747345,17.833106262595457,30.86326625266796,60.61842643738734,-1.9094849588427496,-6.038059557638877,4.15982242857966
ESP,2013,45380.24932733878,5.50287094007364,1.7525797284125224,34084.05847004816,23.342340134303363,56.7333110494003,94.86752879288566,0.3296029934490558,-6.022546521440408,5.87680455444156
ESP,2014,18113.24850278696,6.083582875834802,0.3900454706874665,33861.6017290582,18.3210315421614,37.08491533078828,73.66408153041333,-1.307280620554166,-6.030151647127997,5.563347720983998
ESP,2015,33314.86585633797,6.599987413104788,0.4373021493567566,25467.37005124108,21.11077183708836,38.04728288111971,70.99659628268081,0.0255219323264612,-6.037382615911944,5.300435053549377
ESP,2016,21772.391519297707,3.712466271726132,-1.0721883875687714,35980.10060667333,19.297004826019283,44.983510881789584,66.92341323324104,-2.8680741794802254,-6.047137827552841,4.050174793010928
ESP,2017,29620.81883497712,9.048400931922444,-0.3879115756961466,44938.39669637935,21.709049813966725,50.4107450725138,60.98459727481786,-1.3912884696026169,-6.046089462390255,5.419335618511974
ESP,2018,23257.758314598785,6.734201232879336,0.3344590984702016,24386.135460286605,18.43292467720004,39.56730847097749,70.67289417000687,-0.3419769435062945,-6.01529368324157,5.386094968977883
ESP,2019,3827.31749536962,6.7330592063143575,2.598186486868602,27057.381365413938,18.98549245930616,41.85377358129361,70.26143784358504,-1.6433400566548564,-6.045203892496159,5.532654507283075
GBR,1993,15595.165107345078,9.726961095893111,6.47862511227755,18537.00369211832,8.405001477368733,38.76344831409101,63.60770170229326,3.284088084158461,5.080767736870529,8.44649889438718
GBR,1994,21213.81525243268,7.4104183643914,4.480598820934794,28714.090075095024,8.165574878771007,29.571134672511874,65.22110161194756,4.222605743873029,5.072592981285488,8.50518639901793
GBR,1995,21291.59983298841,8.642352434022133,4.425781067381643,35689.02662062898,7.1278119484688265,36.61010773159667,61.24500208513976,3.333869342089664,5.077868324783976,8.75938139101347
GBR,1996,4591.592161288514,8.74704489238178,4.5069217225181575,19451.740755808947,5.263375176729027,33.6765353039645,68.43762384501026,2.440189364281353,5.069477378131505,7.770054916324805
GBR,1997,14770.06773669252,8.297325461162217,6.2374829272073775,17490.631016035197,6.102775252635645,26.182157787008563,55.65518569011776,4.709136039690911,5.067222431769276,9.096071161474873
GBR,1998,27608.01552593885,11.222882980628157,5.998291072898265,20978.59320765495,8.067118315105963,40.59891867292052,58.81779082288842,5.554479496786093,5.065034222667842,8.495396950502222
GBR,1999,27089.9948149385,9.340928989529024,4.932210352922138,43874.35254945091,9.330094671929672,45.95790107194887,66.78967581991685,4.734556061006326,5.083580425275283,8.166404372957658
GBR,2000,1833.871779335332,10.00280850394862,5.109728949891418,39310.21029465013,9.875064406175277,24.938007542494613,50.87155335701331,3.567237551595009,5.07752678250328,8.29262138334908
GBR,2001,27664.96783672404,9.084128997579768,4.625369159883694,32074.75430216771,7.963341114597349,19.890363037255035,83.89869371605297,2.267825952170829,5.060109964212419,8.817173700439536
GBR,2002,23951.0312538083,8.590702797679471,6.9771857350042925,29328.388189764668,9.015821851435035,35.85898398772021,77.84170790081744,4.423925256353113,5.092385228473849,8.658669158151625
GBR,2003,19311.30552860506,8.785947346735961,3.908472955129369,23893.488230470422,8.726766512250393,31.353842547371205,80.7512947789443,3.716849434401541,5.0668407278585805,8.300382816093306
GBR,2004,7753.18420002781,8.163765011486152,4.7624334368524455,33030.09583907958,9.557474605393816,23.59665472453724,67.83025913677129,3.4769961124469297,5.071567662808455,8.21483783401646
GBR,2005,8964.13477063398,8.271774425473108,5.852445534475091,37017.80701676759,9.90441396589337,14.030238933934449,80.44475002001353,3.891142502091293,5.08445117811731,8.589570665990863
GBR,2006,22770.60711943756,10.739603499752654,6.511552885046608,26808.215797907706,8.329803927248719,40.45606337469282,74.13043169797399,3.375627067749881,5.079396243666418,8.483260776994346
GBR,2007,28757.444688201755,11.95952795684289,5.055076091519281,39224.02740072084,10.255967244142784,38.05151203190442,70.53839451668142,3.930636878021589,5.069690600326704,7.994885029345331
GBR,2008,7067.424995057898,8.144054997652843,5.523010321511176,17349.11166767569,7.477706654936054,38.22855139706603,71.38787226441026,3.814230271078343,5.084191840712307,9.71469520921845
GBR,2009,18495.925378388947,9.80794297365084,5.206175969255279,29154.104411529454,7.685078643563709,48.047048397790846,70.82089156652212,4.908729379884017,5.083163046251629,8.41479028195231
GBR,2010,20267.33804931141,9.893633477638597,5.57213699414082,15305.234847461665,8.724739714618853,29.31657306125113,59.14604156736988,2.625225253339086,5.090891886944245,9.006910565918997
GBR,2011,7593.050751700161,8.592044996718535,6.123436530842071,14461.988233671564,10.484229307406466,35.61628430711622,71.56305360340528,3.576552740038877,5.08048552255306,9.490263429008564
GBR,2012,21651.997009340696,8.39897265119208,4.6181819177212216,37435.1856262872,9.1024753772904,35.368155957329506,59.08204059501229,4.666786933591449,5.078882698105957,8.327507353304943
GBR,2013,-6248.043372171855,7.113738162933281,4.805460222714209,14739.47208260054,4.79676654479788,15.010695341504928,46.55566566772097,3.166843338642238,5.043326067027073,7.943366765095996
GBR,2014,33499.862615243896,8.476119611480353,4.765109576190134,31622.28723450245,7.486181311856045,24.20649354745496,61.63664834166804,3.658795754695332,5.08000445482056,8.565306606479249
GBR,2015,20039.622065370044,9.43186588048031,4.466126338626939,9917.04775034041,6.999726463436877,24.07637919533187,47.07604569103405,2.400239960164948,5.079002242954618,7.950636805982052
GBR,2016,14488.039498333292,9.67167785847466,5.645865274618317,24295.099942524343,7.597176169116302,31.69836452027768,55.23807815730813,3.4654106397051603,5.067448360671564,8.685694945331912
GBR,2017,-1197.5921183459068,8.39227180724983,5.021210025865912,28472.597394509176,11.513028480532798,30.64912513315627,66.69092040014598,3.573517964002658,5.092742254005204,9.10332584180269
GBR,2018,48971.31931156694,9.182056812908469,5.827931035578507,35287.79605841474,7.993275747646673,40.04999003648608,59.001128344445824,4.687485744250744,5.079020847437031,8.158545501823006
GBR,2019,11603.265483048584,8.99772795634336,6.6848100286397365,39377.99487389719,9.34693173636486,44.14701030379332,74.29035993382467,3.400172292850952,5.08383653278703,9.189915284639149
SGP,1993,45662.13015161981,4.6466326803952365,0.2202021174759378,38901.33642604188,11.976997220266972,38.97626299270959,90.47399381749376,-6.316906925671378,-0.2693010591315596,8.94813419999116
SGP,1994,4875.19767478904,4.462373840904546,-1.1567441800909446,20328.03790197042,11.8596281400361,34.31594183536075,95.7660797530176,-7.3853690186271,-0.2831118265217844,8.318088927980643
SGP,1995,31584.48705824524,7.167899850078376,0.8465126484782561,50178.048216905816,13.087307929394946,55.86098793550119,86.96196255345932,-6.665654287847631,-0.2925035604945674,8.045842970567666
SGP,1996,18197.952678574995,5.801682606372504,0.1805809073466333,23532.26503455148,10.654089501335326,43.44837889392648,59.62796931369285,-6.865864952355568,-0.2786469316436587,9.092189287336266
SGP,1997,56934.67554837462,5.581346096185701,0.6678025219864896,49815.7979440068,13.194391861863789,32.63316516257969,74.03186106754335,-6.574081881186611,-0.2881659502255748,9.6062793752761
SGP,1998,39529.06795452217,4.385747050800783,-0.5139926029332544,31622.369347041134,11.46166281363831,37.03839536816345,82.69923640303224,-7.438246394998365,-0.2712015057223472,8.897207710015024
SGP,1999,35347.08955681341,4.0302694128792185,-1.1862379933557792,27869.368144727163,14.068738519753198,48.95517203845789,85.90474369525852,-6.292363916370334,-0.2905635518662842,7.935129003735298
SGP,2000,39520.29646285977,4.75554594140205,-0.3968234966650374,36724.05907241347,11.921632201628968,38.56040470424993,80.70655301106792,-7.069481929648879,-0.2962942707305789,8.279538001901168
SGP,2001,30882.11496464985,4.457585425625647,-0.141841713437989,27459.101992181044,8.455763798225028,35.36336561532102,60.62589997129216,-7.248412298426133,-0.2852714846433302,7.935021823141149
SGP,2002,27022.881769518262,4.595198760324507,-0.5140100330745865,15817.113023059375,12.096656422761598,34.12683882887675,63.01958409077281,-8.69644131164527,-0.2789056950123242,8.141439653639702
SGP,2003,25122.545841326457,5.454991245398656,-1.0141438986012503,35576.97307316875,11.649097762263183,36.08114500620364,47.62255527090964,-6.649527507743884,-0.2842549521538689,8.301082330988951
SGP,2004,9595.716668713969,4.66580695899407,0.4620505124674121,28155.09327299908,12.403052791499936,27.508213294304085,46.69821087664533,-8.180329610056882,-0.291488772543466,7.765012834977687
SGP,2005,18927.399716117023,4.648999240177382,-1.740285165551379,32650.957540225576,11.18906118835153,24.30774633090012,46.75850510702109,-6.22076546749502,-0.2924734411554358,7.291826125990843
SGP,2006,-1845.0043461477508,4.549532625724808,-1.015494744977345,22269.69332897754,11.013293276142308,31.710298878403147,64.33580349860941,-7.950140321478009,-0.2761002818369896,8.042932922833462
SGP,2007,36612.521041028376,5.618244868446069,1.3541465892458624,40536.64713136238,14.422191651876329,68.20281151249131,88.18899150180607,-6.211914464796254,-0.2568511070595986,9.152729941816723
SGP,2008,-19636.1206800676,3.5171530077938664,-1.134216693928244,21675.71283648985,9.6764892127769,48.43206415104596,91.26161548429566,-8.941830109736173,-0.2992068607092924,8.519945272000767
SGP,2009,7800.225255026893,4.2184751595054815,-0.9757271107925068,38126.00968009381,11.447982310908618,46.32017904830731,63.91138256012583,-6.944639275060378,-0.2877429004257051,8.451308900969778
SGP,2010,13582.398159306347,4.531130774256144,-0.1797605472335717,30268.73229730304,12.758840659475172,28.717525416295366,53.62689669629447,-6.696600860389927,-0.2681411583901814,8.846805536170269
SGP,2011,39645.57768585659,5.028345806606248,0.9733006349416312,38140.07854964209,12.906003722039989,35.348714415514344,58.40706996818831,-6.2657512889733225,-0.2736462656827231,8.367232042647148
SGP,2012,25313.04820271144,4.587561527391546,0.959891028064817,36513.49439143341,14.408342323513365,43.40886501134082,79.39057600432002,-6.965148131548944,-0.2551561176004812,9.073947650278118
SGP,2013,21702.151407801604,6.059613663411366,0.1072272262683813,35195.246035186094,13.689388435092429,18.542686659517663,57.59284646203437,-8.249134118948763,-0.288469466293396,8.208066084693508
SGP,2014,26862.979270562137,5.916474252805371,1.7442370130003526,32526.93087512375,12.163525695246005,38.16769537419975,67.84384172470047,-6.956095243799569,-0.291510024618418,9.064476973593848
SGP,2015,24021.133097652968,6.016983251301001,1.855935010725783,14762.675715376232,12.093839775469906,34.575152398421096,81.94455298568961,-6.610018684306294,-0.277826376732487,8.645067637054648
SGP,2016,17498.01962936754,5.984880872719998,0.2719194306854176,47075.37180180763,11.868543282341411,57.62417204697701,66.11393956535116,-6.814566210573534,-0.278939324829554,8.3636097738978
SGP,2017,-292.04054350504884,5.561503427708852,-0.1094295568213858,36711.700920177245,14.26480694407342,45.5039599537775,89.97173657164949,-7.358171652110534,-0.2687246515685928,9.310531350365965
SGP,2018,28594.096257069417,4.939978226352279,0.2649587287802131,32759.015114042213,12.814479677845473,39.98735661826269,73.13565678254146,-7.316380499964528,-0.2823618427832304,9.06474612644334
SGP,2019,6098.348103919845,2.433859338405466,-2.020357586484665,22400.989272353967,10.925678465356974,39.376127631587615,95.14514107765116,-7.891623080908059,-0.2803421587504145,7.955582371297098
BRA,1993,9643.77786856016,4.246782767533663,-2.983240134706527,44122.82784339824,12.679083478491682,32.6425773832617,73.94012267373132,9.647111358044388,5.738760036427149,4.974898615294744
BRA,1994,35872.08657348268,5.485271994000689,-3.975347049227187,30214.726206950607,10.908871280238683,37.7043193920143,69.69037200673915,9.036055377450626,5.762737587738583,5.718963866274379
BRA,1995,18537.262800093704,4.325558983354342,-4.033568218612813,26869.34472808579,12.164549347002284,37.95064017498408,48.71476394344562,9.78636352687839,5.741978682723497,5.210855288297014
BRA,1996,17508.45278486309,7.2392818533673555,-2.4578725894384554,37291.37727922743,11.171754514526398,38.36383436227244,106.4150581509075,9.781072140927115,5.750812434370377,5.698331570531384
BRA,1997,29109.44473415465,6.261462292168726,-4.129076641968757,35515.99815579419,12.483783746118291,46.599102613305234,59.76907203022263,10.50712173164882,5.748806131121717,5.54179832219044
BRA,1998,12507.077937396498,5.431444364435443,-4.3394927597745925,44019.6622856328,10.612047880929255,33.192327151154245,54.14582630865648,8.161443843783006,5.727890029360936,5.316967170408316
BRA,1999,18458.39273917566,2.885357891280262,-4.049428627227156,30088.429107840904,12.392100639811485,21.73408204591416,39.85709199780484,8.122007263565182,5.757588509629346,5.1534854182079854
BRA,2000,12936.396811943268,6.010019811980408,-3.71360742843083,27011.356896215475,10.179276181794584,31.93489898419657,67.0258682096845,8.63326844118879,5.746888016826306,4.754368171573531
BRA,2001,29738.233783242817,3.5785203903495,-3.849788932107047,39769.5026552568,11.958361301556266,46.50785478431349,66.06589729197322,8.368910501061361,5.7586899987470845,5.661295825563723
BRA,2002,51160.66578980543,4.632693357369406,-2.3577766008145407,41281.82385761057,13.698621700777586,45.3761149720485,90.87098242853214,9.453794677926892,5.764787378484476,5.773651698604303
BRA,2003,34017.28950948572,7.435095436295256,-3.4035136393552667,42293.87456825234,12.74607580609034,30.97553562256844,79.63948378790025,9.74788881420418,5.760771266191596,5.485135231856644
BRA,2004,24244.86046195845,5.5898039693668,-2.4100954565464106,34038.805021950415,10.918160749290944,44.87542871313672,60.5815626582973,8.394922176177277,5.756109360689202,5.773094376409149
BRA,2005,22283.576139634388,4.077562708369042,-2.7385234164183148,35565.539593158144,13.938295637539792,41.72094882775281,56.671232215464094,8.904641087066066,5.749058382527634,5.550624099512698
BRA,2006,17022.227050106674,5.055726311027036,-4.168311366851354,13987.917081758162,11.110527121240684,38.40891451049188,71.55210741989994,8.665791265249801,5.738605384887029,5.744353495144345
BRA,2007,-9516.707831672691,6.560644424133917,-4.115296972907513,34120.15252025843,10.308417669561893,30.992822000377647,61.38526485087669,7.0129159539661226,5.748454569253781,4.83593092885358
BRA,2008,2760.112429013181,3.968468893806926,-4.175934754958579,28192.1826183162,9.76379376255214,50.742502315839104,44.79149854434464,8.066035451574628,5.747036488678745,5.763490067994891
BRA,2009,29439.934316764226,6.134307998861933,-3.727234601331791,37972.97179467845,13.399880134880656,41.34530660984976,108.7384175407856,9.175926127998446,5.751640062702287,5.093780283164159
BRA,2010,13402.726396796566,5.367834698674096,-2.645764655738967,44109.43821781265,11.935016384691297,30.528833524653898,55.69373583785918,8.608822071664251,5.739426404623536,5.424943451613563
BRA,2011,-813.1625325327368,4.03342708193172,-4.539787942691161,33251.43303057438,8.864435781166964,10.905509676225876,67.33516036266906,9.08858477941222,5.747772628771807,5.148450286510119
BRA,2012,7125.694902779154,4.389709426156728,-4.129150970029475,15328.25139437883,10.33020134730424,38.00242978259989,73.90287362549302,8.582655575898967,5.743338894274069,4.8931270195892544
BRA,2013,36359.47322505361,3.68617426426242,-5.4374083020638135,25809.116386832724,10.001950974228867,24.558572188422765,71.35536047116946,8.65968842774828,5.749142083695698,5.798488251451176
BRA,2014,980.8519180824078,6.484329999968414,-4.246527472992508,31384.39077088793,13.51181395311848,47.78626008738826,91.98813149175416,8.929800422535148,5.738378869526429,5.165655965919981
BRA,2015,15255.09689546925,4.04153234157177,-4.370628273963589,24146.18475530362,9.66003198759435,22.519711866691495,61.79721301846331,7.472468777204516,5.746940773641829,5.603934953599529
BRA,2016,13138.05886832152,4.78516412395336,-2.184729232884635,38595.43855262762,13.680330424372295,43.25713415256111,90.22145367171606,8.693913158217402,5.752276869477382,5.423324343634468
BRA,2017,21263.67018042258,5.591191452015669,-3.0958657126692435,18207.18561247232,10.019026459345165,20.17841136657164,68.99568630896626,8.13874275519883,5.746583368585968,4.447936068753972
BRA,2018,21487.326624363493,3.805833212113418,-2.9918207673548998,36326.91248949217,11.941050885102324,41.43763543187736,82.54137675595018,8.45832028025351,5.7365428477012905,5.846988373575064
BRA,2019,24833.350270742976,2.44817686335246,-5.454870534086648,11172.676751813447,9.689769849703122,10.479160815159918,61.60999517742568,7.445359469062235,5.750033556363758,5.200986671361799
CAN,1993,27449.40108900507,5.609951548573781,-3.963387846636233,37463.8811376884,13.044720658387387,29.19729518489222,90.5541090450579,-5.473243641267678,4.057604108165217,7.560201101199061
CAN,1994,9383.005503431456,6.143156877502631,-1.224818375166305,35859.93416659896,13.456491205845342,31.405537188172957,100.02904542037751,-6.708824317029106,4.075918794060135,8.087018566610082
CAN,1995,27344.042614357902,5.814190029669536,-1.0563076172497825,38165.04951123802,14.459794422270512,55.60190221101311,106.16995412602436,-5.312953339972347,4.082234111345444,8.502361987671101
CAN,1996,9630.66927636604,3.387840830845683,-0.8364676276080729,23728.141756914752,14.111752817355864,40.33028157543015,72.59076075228435,-6.421969344112722,4.070493746104729,8.197088599906483
CAN,1997,20497.627167967978,4.412607335417203,-1.1920911382565142,36980.22949955108,14.165366201728377,39.75083377536416,39.88477099702172,-6.152022143575212,4.062900737184017,7.107814440584741
CAN,1998,28171.97108249424,4.678960481823596,-0.9048237254080638,30647.69499340429,14.911671223997311,28.619332957047007,93.48128715287152,-4.911885909578555,4.057551070446325,8.42531176310185
CAN,1999,-4716.05125555785,4.884896841699037,-2.4447605507936734,15305.998375267754,12.357851802252538,37.860544655039945,83.87734780897358,-5.739812152030765,4.0783233296834425,7.776482448686402
CAN,2000,35025.400814698034,5.280108737888221,-0.8396852696024251,23570.823038078262,12.96500129744605,48.03114033026897,92.37114553661588,-5.602293339677561,4.0697841889009405,8.04428176759108
CAN,2001,18879.52925063517,5.481061562770512,-1.5748183514562708,46287.34965336674,13.100500053950356,35.01933362830971,94.01059725850769,-6.069336965544729,4.077549198824898,7.597167187630166
CAN,2002,54516.021661176455,6.825773883700776,-1.44231831177526,31076.92685473252,14.376025096140014,44.05847940426176,121.92961253818432,-6.298719614169561,4.074745319951061,7.935812962580572
CAN,2003,1842.5604456606125,5.276362977481181,-2.974396336989491,28749.26234240653,14.115862412051136,17.106001460359415,66.1450615262221,-6.706483842764545,4.043370039221118,7.571882983820913
CAN,2004,872.950950250488,4.896119237515217,-2.64071133404493,8504.30495480731,11.183960880884747,26.289216266831748,79.42272541837399,-5.367265247543089,4.064919469285586,7.468692697149727
CAN,2005,6203.723319799057,3.818644864911069,-1.7690593103501708,13824.345007097989,11.84321293848447,23.403192671511395,86.36438918233944,-6.145992408612598,4.061129749454865,8.03689213660678
CAN,2006,48845.04598696937,5.9166579148537295,-0.6020483429747396,42635.78781909263,16.620293153237633,41.97583422642121,84.8957124292566,-6.1473671794028935,4.073770648272354,7.974087487270539
CAN,2007,-1494.8933274052542,7.774947063396449,-2.942816113260082,24827.63954778155,13.70988824679211,46.01816399630334,89.45642516092256,-5.044501784410518,4.0713822555876895,8.163907925919899
CAN,2008,23187.617252655604,7.092581642772932,-2.659691780749938,26418.88892829425,15.151816732507,45.80926832719676,65.7455859265482,-6.291574444835936,4.073580155116272,8.39352673701417
CAN,2009,37837.76635094527,7.696081005211643,-1.8736978712047725,46179.64883243035,13.725135999875434,47.257013294033165,88.88006392735798,-5.207686904906414,4.082248783381033,8.834148952166656
CAN,2010,25670.53385683422,6.122127978869627,-3.14718039589002,33805.24508194007,12.929415427913922,26.385364694508347,83.60140297725678,-5.055869412931366,4.07684789831086,8.065571744101621
CAN,2011,17181.23265680691,4.724358568312743,-2.327786475870334,6801.841334255398,12.77874861418344,19.95748316670322,68.10824087643724,-7.701005393156943,4.05612679295683,8.274042020418062
CAN,2012,22863.128422166792,4.397722671595986,-2.7776756792447417,28515.8569393276,10.291213172009275,46.98316482580863,78.94863816905321,-6.147938042892863,4.071959720201393,8.18051730630264
CAN,2013,41567.15490228932,8.073911342601566,-2.1177987731924777,18943.82536401493,12.03821555668628,52.63694517968492,71.53653353547644,-4.818957237385897,4.062459735918091,8.764315103021286
CAN,2014,39300.02598058545,6.339947983327797,-2.3199869018168053,43760.86116617688,13.744335240872667,49.40616590116048,80.76882357308024,-4.720956186445688,4.067902438892379,7.997131258987828
CAN,2015,30564.872153265947,5.885399547714249,-1.355217587993284,58712.49070088218,13.60067455836546,34.27356991385522,90.1615405496264,-6.394611297909473,4.057952960759735,7.8061788767097156
CAN,2016,31099.319464506887,5.06537651356461,-2.749850045498864,33879.124452142176,12.41139786203198,38.3261243393524,105.14306434250464,-5.788402388298421,4.073297544292055,7.825931171957047
CAN,2017,24266.539626138125,6.264042238109443,-3.1510809838717515,20977.664526258683,12.410794277066948,30.46081170223943,69.01674144570916,-6.225233159490958,4.060376916603761,8.342203541702123
CAN,2018,17303.19464203755,4.384958747838809,-0.9293415868822504,48939.295724402735,15.251060688594372,39.36090696045606,86.0615604018223,-5.456143775314443,4.062880381725583,7.718671185348158
CAN,2019,28761.773692041163,4.460993019881808,-0.5624187193978658,25158.04985286685,14.6682923168023,22.032931754470734,80.20383928692806,-5.791871597652657,4.064531982174427,7.771789456787039
MEX,1993,16678.752589427568,8.261704769383233,6.5366312980864,21877.12679196027,14.040094489226114,39.5243586680885,53.07062508311413,-10.164303561915354,3.213787173102423,3.778656794771808
MEX,1994,19757.11855883353,10.876447787573678,7.4793344644059,36273.42335632644,14.386354143830545,44.26571884492277,87.1208330334544,-10.129035918480168,3.2458616622864382,5.128135873759401
MEX,1995,17606.402456873366,7.379858384011185,7.62371381108167,25892.83312752166,13.702694977866235,26.803951711867278,61.09957611421636,-10.56618525882878,3.2284480296165072,3.977092428363665
MEX,1996,12606.088497583016,9.7002224489756,8.017118724859074,34331.55636960335,12.016874803666688,38.150619122231134,62.68909715441633,-10.089816988695317,3.2438584080805817,4.583851667828755
MEX,1997,10123.862333368888,9.896556399995864,7.738337299718312,33055.11098048231,12.471608290202642,40.82222344755542,76.9034462703038,-10.931081826209356,3.2366371584895903,4.001545173282202
MEX,1998,6532.966618624951,9.245936497265712,6.319381478786358,18228.49495417801,14.754498687063212,21.599405781271173,75.67915485749252,-10.285917767921552,3.243566169632144,4.95196132986783
MEX,1999,17823.055366640776,10.33739597442342,7.645527375132498,20325.74900777414,12.92144795176894,60.540136408671145,81.50610087794621,-11.174362116867416,3.240746076718073,4.753240265044938
MEX,2000,30624.5011672107,8.611078136878792,7.695994841793101,14503.317106721666,12.916434292887285,9.464375395575036,40.21904122252895,-10.61400585257925,3.23683886734576,3.860211094715948
MEX,2001,30249.65305326309,12.429998677684774,7.237611540584603,40202.963246517495,16.187360034638367,46.100819926012505,90.03100242150863,-9.262092038566893,3.238937154692973,5.18209450093473
MEX,2002,835.183616888331,9.105486845692102,7.211331667573266,34097.13704482678,11.730171427462215,41.4375757014645,67.20934792104357,-9.7839807748726,3.251144870362949,4.614667676490031
MEX,2003,25021.48316251156,10.54926390280424,8.334345439048839,38444.26201374624,13.116563024255946,42.541506688276456,85.97927168557675,-10.593432258621348,3.2366882729702096,3.780021891771792
MEX,2004,-19594.86942421174,8.848149380464006,6.423663416850026,35000.422240603904,10.757161851598426,34.43155482478819,64.79841378804966,-10.067547653476767,3.2244372940290917,4.16458166140289
MEX,2005,5177.926474044514,10.185723778252791,7.494035049600216,23789.202142649778,14.87124218353855,37.77420899738153,82.06251266598252,-9.126770925513249,3.2475656786093454,4.829953198688582
MEX,2006,16940.49758081173,10.353691078290934,8.089354174149115,38906.51729595114,14.828711608659894,35.7521397461407,74.5902420586643,-10.165283972495034,3.233705811496478,4.679446905204172
MEX,2007,-6683.087704560858,8.686043922848931,6.605035229672403,34281.49761732042,11.55605266123664,35.635219881420824,66.55489513257966,-11.146691496508623,3.246598521312781,4.32052470067484
MEX,2008,12526.654001330848,11.199536960869398,7.707884050048822,20383.73122350416,9.617162793117704,39.25278040119327,74.36539653562328,-11.072653934566665,3.21807418819564,3.680440683390633
MEX,2009,12257.66920415801,10.36791601294027,7.763388037295523,26206.697758170565,11.24296564378609,23.821432075268277,89.09648047544286,-10.727835788568536,3.242813994936211,4.549817503506002
MEX,2010,-4830.663715343584,10.31776336271259,6.264071026577947,16397.949046805774,13.80499431996106,27.35157682310083,44.49065346681033,-11.623030260916954,3.222897960941015,4.106145861472279
MEX,2011,-2363.7692107714065,9.52993062097887,8.639115530912093,16369.727015735722,12.460613656568102,29.18373732383613,54.41855514805923,-10.07797793339382,3.229094353289034,3.9688784909095065
MEX,2012,42118.75353038109,10.871768416678249,7.993430625084483,34268.74478961291,13.355618174811417,52.219777525605366,75.71694458255921,-9.814226696172389,3.2216701733353013,4.690316764778732
MEX,2013,41310.44813819144,11.965657294465348,7.290874284078476,40652.19923697344,14.671583155450223,38.18574516671576,89.20321956150124,-9.26253282698866,3.2453562953613053,4.8132578005595335
MEX,2014,18597.107904981345,11.883032774152976,7.110063400991585,35497.337402582256,12.249597825811804,37.49070398218279,78.48088994603162,-10.010135549074835,3.241985666405297,3.987349898968307
MEX,2015,7791.881780833555,8.280479684892702,6.262325877771845,17055.785306045713,11.392757392388344,16.607251213642478,63.06900478588169,-11.19449186813906,3.226097429402533,3.580658706193573
MEX,2016,52336.34977909249,8.538956771616313,7.216540200484865,17212.743499464937,14.473005759728077,31.68289596112147,76.19965527130083,-11.13667286911918,3.233432052142124,4.100955206344164
MEX,2017,11783.242869203485,13.30749404290754,8.324781540251855,18410.195434410467,17.057920068220383,41.56245984824773,66.9627784072848,-10.374053803188836,3.246777500843616,4.941287351370407
MEX,2018,27154.92782026978,9.356867465651195,8.180059077230432,33471.19361092787,14.142089780450087,39.94987734376674,73.2940095553954,-9.98392073254729,3.231902391986911,4.601796168482472
MEX,2019,23545.59155817981,12.33225775530721,6.94882191857867,44289.7161840918,13.179930336085336,36.03710181027955,77.18024068667337,-8.877666523992577,3.231449036791329,4.886805733147575
CHE,1993,33884.73573190432,10.35982043611248,-0.5509066025818035,26160.886198661254,10.029199842294892,43.42616244470477,73.20021894061166,-7.999696606886908,1.031121380411372,5.965940582413906
CHE,1994,33292.91928539785,11.59953499057865,-1.5391866476847422,37790.73631094565,9.75700295134424,35.22200136569485,61.02291167435933,-7.007871632201595,1.0285008663211432,6.956688385335703
CHE,1995,33245.89299666766,9.989011724672372,-0.4618012854790785,34183.76649483485,9.762043420612846,37.44251057633426,67.89499922977905,-7.458240339480525,1.044142019319409,6.233246489919592
CHE,1996,22371.20728198163,10.5205152716665,-0.6821697914200895,12439.084463491636,8.62068385952612,40.73925099796154,50.48133309223417,-10.120459782271055,1.027432202261794,5.395146602488613
