Country,Year,SocialContribRate,GDP_perCapita_PPP,RelWealth,Core_EU,All_EU,Post_Socialist,LATAM,Colonizer,Post1945_Colony
"Korea, Republic of",1999,23.179592864183917,5479.177672603519,33.07173523160742,0,0,0,0,0,0
"Korea, Republic of",2000,20.932285036609056,4623.679348232958,27.28926849422558,0,0,0,0,0,0
"Korea, Republic of",2001,24.772790655129977,4783.061878282248,27.575636156375467,0,0,0,0,0,0
"Korea, Republic of",2002,20.862927919026493,4900.864386289691,28.138510261786188,0,0,0,0,0,0
"Korea, Republic of",2003,17.78030074572559,5459.70150315506,29.807031361117332,0,0,0,0,0,0
"Korea, Republic of",2004,22.382190827140153,5699.736729087819,31.508511920251053,0,0,0,0,0,0
"Korea, Republic of",2005,19.976565292121332,6515.368413012083,34.47214078365391,0,0,0,0,0,0
"Korea, Republic of",2006,21.770663911303544,5185.277142014894,27.074669085551623,0,0,0,0,0,0
"Korea, Republic of",2007,22.930085790541504,5397.488287761404,28.045530901470727,0,0,0,0,0,0
"Korea, Republic of",2008,21.108954518648407,5102.595626470335,25.918656026381225,0,0,0,0,0,0
"Korea, Republic of",2009,24.401949321637577,5713.9221302505775,27.591791072064286,0,0,0,0,0,0
"Korea, Republic of",2010,17.426829422544508,5898.43093220235,28.361145507736108,0,0,0,0,0,0
"Korea, Republic of",2011,23.433026196625367,6395.283932063819,30.047534894947958,0,0,0,0,0,0
"Korea, Republic of",2012,20.61327645740975,6479.3637802532485,30.474989291398614,0,0,0,0,0,0
Kyrgyzstan,1990,22.22196287222568,1537.3463585699649,11.229394403944081,0,0,0,0,0,0
Kyrgyzstan,1991,29.638222511818537,1405.7340270489262,9.949785207979128,0,0,0,0,0,0
Kyrgyzstan,1992,23.703368712122558,1511.6762758657458,10.486879408148534,0,0,0,0,0,0
Kyrgyzstan,1993,28.06630706586925,1398.0908736285865,9.269096121695757,0,0,0,0,0,0
Kyrgyzstan,1994,25.370807012152472,1468.0018985760755,9.657330686072145,0,0,0,0,0,0
Kyrgyzstan,1995,27.961655247290345,1403.0890888367524,9.070439205168661,0,0,0,0,0,0
Kyrgyzstan,1996,26.343689620045005,1910.1474331537431,12.192933336057415,0,0,0,0,0,0
Kyrgyzstan,1997,27.908682290343428,1485.9388455442415,9.292605810519133,0,0,0,0,0,0
Kyrgyzstan,1998,21.698053996097908,1627.0359191053672,9.918372704190995,0,0,0,0,0,0
Kyrgyzstan,1999,23.87208902144674,1735.2451500475845,10.473755660680371,0,0,0,0,0,0
Kyrgyzstan,2000,28.887532306284815,1748.9051082986186,10.322156334115894,0,0,0,0,0,0
Kyrgyzstan,2001,20.41572502099776,2294.8727709810883,13.23055778247102,0,0,0,0,0,0
Kyrgyzstan,2002,25.45151131933446,1787.1310441578908,10.260884868774042,0,0,0,0,0,0
Kyrgyzstan,2003,26.12143937835767,1878.780987741359,10.257132883531419,0,0,0,0,0,0
Kyrgyzstan,2004,26.87040058795564,2183.858661689959,12.072511406156455,0,0,0,0,0,0
Kyrgyzstan,2005,29.620839681523876,2160.7776102072694,11.43245097736488,0,0,0,0,0,0
Kyrgyzstan,2006,29.483615664781745,1769.328465474193,9.238461396442565,0,0,0,0,0,0
Kyrgyzstan,2007,27.123473821179505,2030.3245181635057,10.549634566744865,0,0,0,0,0,0
Kyrgyzstan,2008,22.12594390231073,1947.4643284751837,9.892153278136949,0,0,0,0,0,0
Kyrgyzstan,2009,18.686886305788732,2353.0362935483918,11.362507979037611,0,0,0,0,0,0
Kyrgyzstan,2010,28.14750192370178,2480.4475625867944,11.926618291445664,0,0,0,0,0,0
Kyrgyzstan,2011,24.915225968304558,2333.2760036788104,10.962639483226022,0,0,0,0,0,0
Kyrgyzstan,2012,26.67557526852737,2151.4266718110225,10.1190035022401,0,0,0,0,0,0
Lao People's Democratic Republic,1990,28.671553447638768,1461.1257843512165,10.672648759199728,0,0,0,0,0,0
Lao People's Democratic Republic,1991,22.291269205368415,1431.4590410533283,10.131866852793111,0,0,0,0,0,0
Lao People's Democratic Republic,1992,25.07056614275776,2140.8885951685206,14.85188388694851,0,0,0,0,0,0
Lao People's Democratic Republic,1993,26.90092787405255,1818.0938291974294,12.053641704530408,0,0,0,0,0,0
Lao People's Democratic Republic,1994,21.11114171896961,1562.0261799806394,10.275874557796657,0,0,0,0,0,0
Lao People's Democratic Republic,1995,22.3233503164221,1778.069324493209,11.494544315615741,0,0,0,0,0,0
Lao People's Democratic Republic,1996,26.376093398663684,1882.35182286285,12.015507228821109,0,0,0,0,0,0
Lao People's Democratic Republic,1997,27.019886729550056,2223.1694678503613,13.903020017723808,0,0,0,0,0,0
Lao People's Democratic Republic,1998,23.89841742824981,1787.092307713838,10.894072685527938,0,0,0,0,0,0
Lao People's Democratic Republic,1999,21.864160716968275,1887.6318311410864,11.393545503442121,0,0,0,0,0,0
Lao People's Democratic Republic,2000,29.986226505464586,1814.1191804124203,10.707054202129914,0,0,0,0,0,0
Lao People's Democratic Republic,2001,24.029635251294625,2098.2040939031044,12.096710046341407,0,0,0,0,0,0
Lao People's Democratic Republic,2002,26.16884111766126,2244.4114305448948,12.88637862470424,0,0,0,0,0,0
Lao People's Democratic Republic,2003,22.169704348913818,2439.761104477549,13.319782356740905,0,0,0,0,0,0
Lao People's Democratic Republic,2004,21.770387947328352,2317.038317419819,12.808737124913607,0,0,0,0,0,0
Lao People's Democratic Republic,2005,24.752713609989307,2227.7715185105835,11.786908821078953,0,0,0,0,0,0
Lao People's Democratic Republic,2006,24.804520838153156,2352.4702839597485,12.283307666570412,0,0,0,0,0,0
Lao People's Democratic Republic,2007,22.5131229503191,2560.495154192239,13.304419044834598,0,0,0,0,0,0
Lao People's Democratic Republic,2008,22.111404946613504,2455.1429518985874,12.470908989092644,0,0,0,0,0,0
Lao People's Democratic Republic,2009,21.061710853287334,3293.967672754688,15.906143932835755,0,0,0,0,0,0
Lao People's Democratic Republic,2010,27.13252908166367,2339.5352433861513,11.249076274828406,0,0,0,0,0,0
Lao People's Democratic Republic,2011,27.03948573155872,2452.4095886174105,11.52237546815322,0,0,0,0,0,0
Lao People's Democratic Republic,2012,23.02428200134885,2652.0152442414005,12.473467906709148,0,0,0,0,0,0
Lebanon,1990,21.355435413079793,2280.9725202711315,16.661138143592368,0,0,0,0,0,0
Lebanon,1991,23.947447645747314,2517.6777619125987,17.82012277708356,0,0,0,0,0,0
Lebanon,1992,22.54040163815712,2637.247732664604,18.295252352245726,0,0,0,0,0,0
Lebanon,1993,26.409811668415813,2523.175290968537,16.728207547178446,0,0,0,0,0,0
Lebanon,1994,25.857276339935144,2851.639580636601,18.759666765017197,0,0,0,0,0,0
Lebanon,1995,24.674918989030676,2740.5788617541734,17.716803694283296,0,0,0,0,0,0
Lebanon,1996,22.120731644535113,2851.417642519282,18.201288877002238,0,0,0,0,0,0
Lebanon,1997,27.794899418938023,3294.2451766851464,20.601199007572205,0,0,0,0,0,0
Lebanon,1998,22.61851076409916,3139.91886170791,19.14087154785264,0,0,0,0,0,0
Lebanon,1999,26.842225631223428,3122.665025498105,18.848074859233876,0,0,0,0,0,0
Lebanon,2000,29.303119306943863,2670.9994016048595,15.764419270589617,0,0,0,0,0,0
Lebanon,2001,26.39663962286253,2587.8661068435867,14.91974304320793,0,0,0,0,0,0
Lebanon,2002,23.26509778817256,3633.1521446953197,20.859889368115404,0,0,0,0,0,0
Lebanon,2003,25.888019899409528,3157.32755797588,17.23730894143614,0,0,0,0,0,0
Lebanon,2004,22.601365349293275,3935.1956042273714,21.754014877834763,0,0,0,0,0,0
Lebanon,2005,22.65980931305336,3085.38633937081,16.324460187138143,0,0,0,0,0,0
Lebanon,2006,26.73872113610686,2913.9833706191953,15.215220579252971,0,0,0,0,0,0
Lebanon,2007,23.172743789850248,3298.157881865321,17.13733941832168,0,0,0,0,0,0
Lebanon,2008,22.342289441990797,3879.60953556588,19.706493014528366,0,0,0,0,0,0
Lebanon,2009,20.348861050977607,3898.849227821669,18.827038742093784,0,0,0,0,0,0
Lebanon,2010,24.40891581963576,4057.8137489508867,19.51099326246043,0,0,0,0,0,0
Lebanon,2011,23.945340911499464,3728.1588175266843,17.516342253687935,0,0,0,0,0,0
Lebanon,2012,24.076299132275604,3373.9908452597397,15.86920234235539,0,0,0,0,0,0
Liberia,1990,24.853621275258153,1829.4677736109745,13.363166383854391,0,0,0,0,0,0
Liberia,1991,21.91919251482844,1921.6002793477685,13.601086455338066,0,0,0,0,0,0
Liberia,1992,22.90733069547506,1973.8851888692438,13.693339157120333,0,0,0,0,0,0
Liberia,1993,21.086918480412734,1573.310660845238,10.430772433850615,0,0,0,0,0,0
Liberia,1994,27.97216777326046,2104.331428705082,13.843459262424435,0,0,0,0,0,0
Liberia,1995,22.548542446235423,1669.2694026632116,10.791194054867677,0,0,0,0,0,0
Liberia,1996,27.182572320421297,2266.533918512874,14.467834520350417,0,0,0,0,0,0
Liberia,1997,22.62995233301274,2123.5623173762056,13.280107447639958,0,0,0,0,0,0
Liberia,1998,26.698612663978412,2552.5106617377496,15.560044973350507,0,0,0,0,0,0
Liberia,1999,22.938361008873304,2511.7210936532942,15.16048209210098,0,0,0,0,0,0
Liberia,2000,18.416331649832873,2628.6641694832356,15.514553864898392,0,0,0,0,0,0
Liberia,2001,24.00843421730327,2686.473540836536,15.488241379900977,0,0,0,0,0,0
Liberia,2002,21.53273188347875,2479.3583383480814,14.235335758610967,0,0,0,0,0,0
Liberia,2003,25.040194408957564,2082.780413274416,11.370859938206454,0,0,0,0,0,0
Liberia,2004,26.31207494049876,2691.896134452264,14.880975292702866,0,0,0,0,0,0
Liberia,2005,25.2598060619562,2758.216382548144,14.59343776494499,0,0,0,0,0,0
Liberia,2006,26.721462200759433,2417.484965790442,12.622778624063812,0,0,0,0,0,0
Liberia,2007,27.722593873651213,2438.8927328368823,12.67256876855919,0,0,0,0,0,0
Liberia,2008,24.018945410125525,2736.5778669976903,13.90045882847768,0,0,0,0,0,0
Liberia,2009,26.94549724890214,3070.0659236433044,14.824951340195344,0,0,0,0,0,0
Liberia,2010,21.458775411503712,3102.382116037957,14.91703668736496,0,0,0,0,0,0
Liberia,2011,21.43737395596169,3162.5331242860975,14.858812433953878,0,0,0,0,0,0
Liberia,2012,19.56120682742842,3234.5716666671115,15.213459260361024,0,0,0,0,0,0
Libya,1990,24.220281502073696,1622.0931010174575,11.848418601118222,0,0,0,0,0,0
Libya,1991,27.02344343535934,1542.7808386043473,10.919802517211815,0,0,0,0,0,0
Libya,1992,26.698208628458204,1475.00749280384,10.232498816117653,0,0,0,0,0,0
Libya,1993,25.55276603563066,1444.8791088841474,9.579293876454523,0,0,0,0,0,0
Libya,1994,25.62345096844357,1408.753003634808,9.267558593960294,0,0,0,0,0,0
Libya,1995,28.483467293782645,1431.8878003264183,9.256611960578493,0,0,0,0,0,0
Libya,1996,27.092516174508294,1306.780619917027,8.341496947800074,0,0,0,0,0,0
Libya,1997,25.9401873676398,1634.2352917366177,10.220006303277557,0,0,0,0,0,0
Libya,1998,24.166186255494214,1785.9780783276567,10.887280369390146,0,0,0,0,0,0
Libya,1999,19.988744381922388,1687.182027357271,10.183651750386288,0,0,0,0,0,0
Libya,2000,27.79972948534887,1609.598268365856,9.499957935029217,0,0,0,0,0,0
Libya,2001,25.856519263655688,1497.2051544462624,8.631789770047329,0,0,0,0,0,0
Libya,2002,24.87199931445771,1631.932027945591,9.369803466373698,0,0,0,0,0,0
Libya,2003,21.41140550026818,1674.891797099084,9.144007652022857,0,0,0,0,0,0
Libya,2004,24.76346586632996,1889.130451848095,10.443234870339541,0,0,0,0,0,0
Libya,2005,27.2102447154553,1971.4695424390325,10.430841559460724,0,0,0,0,0,0
Libya,2006,25.064865304306345,2138.3664299198936,11.165374942955603,0,0,0,0,0,0
Libya,2007,21.68840908830265,2191.044598624313,11.384741517003743,0,0,0,0,0,0
Libya,2008,26.02583609853409,2156.339905521441,10.953137653557416,0,0,0,0,0,0
Libya,2009,26.077034987382547,2056.1300070016696,9.928785915691893,0,0,0,0,0,0
Libya,2010,21.351364161288178,1861.6113417958668,8.951097461407587,0,0,0,0,0,0
Libya,2011,23.861324643588947,2480.5966897119415,11.654809448055037,0,0,0,0,0,0
Libya,2012,21.399127077033622,2094.2949788731544,9.850290741307118,0,0,0,0,0,0
Lithuania,1990,21.748061908526445,6402.726888646227,46.76808520900016,0,1,1,0,0,0
Lithuania,1991,26.14144368769019,6752.061982384605,47.791093580286734,0,1,1,0,0,0
Lithuania,1992,23.04474635834778,6919.0437487390955,47.999150725029274,0,1,1,0,0,0
Lithuania,1993,22.106563507427868,7802.771499692483,51.73100004477347,0,1,1,0,0,0
Lithuania,1994,18.02820982365544,8869.13585485104,58.346094738076346,0,1,1,0,0,0
Lithuania,1995,24.23534362208448,6655.945546574451,43.0281654340061,0,1,1,0,0,0
Lithuania,1996,21.313391157456866,8451.607390329607,53.94865532587654,0,1,1,0,0,0
Lithuania,1997,27.611731844484403,6874.804292580356,42.99291758000684,0,1,1,0,0,0
Lithuania,1998,23.262275987010263,7168.442483828436,43.69865682022638,0,1,1,0,0,0
Lithuania,1999,20.458992822117846,9028.086812510875,54.49257435184683,0,1,1,0,0,0
Lithuania,2000,20.47000119601282,7589.09622567843,44.79135963660647,0,1,1,0,0,0
Lithuania,2001,24.96677171894349,9016.718086390245,51.983801088561854,0,1,1,0,0,0
Lithuania,2002,27.569140535507238,8434.225001411332,48.42544254363663,0,1,1,0,0,0
Lithuania,2003,25.75724518530094,8603.094375259298,46.968264418451874,0,1,1,0,0,0
Lithuania,2004,28.93430877661735,8378.971156484917,46.31949248045295,0,1,1,0,0,0
Lithuania,2005,21.108688664948975,10443.068273979745,55.25319474413455,0,1,1,0,0,0
Lithuania,2006,25.631672286423118,10510.547897169927,54.88030792374161,0,1,1,0,0,0
Lithuania,2007,13.970071632231022,10850.697908934344,56.38059172774145,0,1,1,0,0,0
Lithuania,2008,23.169664872709525,10184.433617132601,51.73187355404245,0,1,1,0,0,0
Lithuania,2009,22.207463498655468,10135.383534741119,48.94245643378299,0,1,1,0,0,0
Lithuania,2010,25.406497514641803,10111.834005193114,48.620251532601586,0,1,1,0,0,0
Lithuania,2011,22.10946351110888,10621.419088739438,49.90356395322275,0,1,1,0,0,0
Lithuania,2012,22.552841186918954,11505.939671152099,54.11694730499198,0,1,1,0,0,0
Macao,1990,22.056769377644848,12649.78484990977,92.39910213649405,0,0,0,0,0,0
Macao,1991,20.444574766514112,15810.694642805864,111.90809403334545,0,0,0,0,0,0
Macao,1992,26.32187394205019,16660.808764463396,115.58023046639975,0,0,0,0,0,0
Macao,1993,22.722724185088758,15934.144340017212,105.64056907207183,0,0,0,0,0,0
Macao,1994,20.79864493492183,18826.567035322703,123.85159972883658,0,0,0,0,0,0
Macao,1995,22.62023355692211,14966.228301045187,96.7509939428368,0,0,0,0,0,0
Macao,1996,14.100436482658154,13389.568354085683,85.46885518171963,0,0,0,0,0,0
Macao,1997,13.413690810517725,17600.78918571393,110.06993749933427,0,0,0,0,0,0
Macao,1998,19.597942227141246,15227.846558290481,92.82859454658173,0,0,0,0,0,0
Macao,1999,20.1360681284944,16485.824681537073,99.50668905456853,0,0,0,0,0,0
Macao,2000,20.88807277512467,20204.98892707682,119.25121234122263,0,0,0,0,0,0
Macao,2001,24.586391667895292,16957.50478894338,97.76456882214379,0,0,0,0,0,0
Macao,2002,21.266626342811712,16309.647644804412,93.64249884230902,0,0,0,0,0,0
Macao,2003,21.340175281380535,16455.07497784072,89.83585194732677,0,0,0,0,0,0
Macao,2004,23.545643584544198,18968.50165849302,104.85909946784149,0,0,0,0,0,0
Macao,2005,18.28964847897274,21471.178126719136,113.60178400610114,0,0,0,0,0,0
Macao,2006,19.365702098253497,18854.44268521995,98.4475434029488,0,0,0,0,0,0
Macao,2007,24.59729552050395,25083.23469249455,130.33333213011235,0,0,0,0,0,0
Macao,2008,22.66953402026435,19255.865543657448,97.81025032186238,0,0,0,0,0,0
Macao,2009,19.03946327179393,18201.416005109724,87.89228417550919,0,0,0,0,0,0
Macao,2010,23.388555612476388,20123.45602563256,96.75865853504155,0,0,0,0,0,0
Macao,2011,21.501398579411674,19797.799287866263,93.01777235610015,0,0,0,0,0,0
Macao,2012,19.388715855684854,22982.051657750402,108.0936033100674,0,0,0,0,0,0
Madagascar,1990,22.07770773097301,9197.614349640733,67.18306420133298,0,0,0,0,0,0
Madagascar,1991,15.6166662572791,9977.700287462136,70.6221609633019,0,0,0,0,0,0
Madagascar,1992,20.528735356410678,10612.578056892688,73.62212933351677,0,0,0,0,0,0
Madagascar,1993,18.88670316249042,10366.094529739994,68.72538002724286,0,0,0,0,0,0
Madagascar,1994,24.317500369399376,9505.000584474357,62.52916559891012,0,0,0,0,0,0
Madagascar,1995,22.454675006153135,12086.089051883031,78.1319852356962,0,0,0,0,0,0
Madagascar,1996,23.19342011902589,9208.525137797069,58.78024448782511,0,0,0,0,0,0
Madagascar,1997,19.71773092691253,9408.521350889803,58.83800698517294,0,0,0,0,0,0
Madagascar,1998,23.101754276492017,12525.484205288954,76.35505718695082,0,0,0,0,0,0
Madagascar,1999,25.10938500998265,12266.91985817943,74.04182705838193,0,0,0,0,0,0
Madagascar,2000,15.05300981652576,12644.356323565322,74.62784692937319,0,0,0,0,0,0
Madagascar,2001,21.13115131718808,11754.737793957172,67.76921996170564,0,0,0,0,0,0
Madagascar,2002,19.3224133411767,12247.664769730603,70.32046056407866,0,0,0,0,0,0
Madagascar,2003,28.510336656200668,11452.337379408109,62.523597531632106,0,0,0,0,0,0
Madagascar,2004,28.194625646294504,12457.651070014566,68.86669786600848,0,0,0,0,0,0
Madagascar,2005,23.221508808358223,11787.980609956136,62.36898689103136,0,0,0,0,0,0
Madagascar,2006,18.170293656656835,13793.170827341763,72.02036179799045,0,0,0,0,0,0
Madagascar,2007,20.99019173501122,13124.146128310902,68.19350523308287,0,0,0,0,0,0
Madagascar,2008,20.30247206245694,12894.460476788045,65.4974664286343,0,0,0,0,0,0
Madagascar,2009,23.46959897701433,11299.05640120877,54.561682225786846,0,0,0,0,0,0
Madagascar,2010,21.93973130880141,16509.31270190188,79.38094472126515,0,0,0,0,0,0
Madagascar,2011,22.375507578342116,18683.39708838499,87.78187675996604,0,0,0,0,0,0
Madagascar,2012,24.228597090904813,17038.75447144067,80.13994547403377,0,0,0,0,0,0
Malawi,1990,22.011369145031324,6931.634798309587,50.631440716278455,0,0,0,0,0,1
Malawi,1991,21.845453606499348,7507.3704807315335,53.13716700506529,0,0,0,0,0,1
Malawi,1992,17.569523494160475,6903.359907472724,47.89034796438346,0,0,0,0,0,1
Malawi,1993,20.08276916672192,8171.4752304228305,54.17544080683749,0,0,0,0,0,1
Malawi,1994,21.42744211074776,9676.595944258721,63.658015047429586,0,0,0,0,0,1
Malawi,1995,25.319948048955993,7954.838629323604,51.425016948871715,0,0,0,0,0,1
Malawi,1996,21.339640027399046,8663.757896038873,55.30286334585808,0,0,0,0,0,1
Malawi,1997,33.00788259979984,7963.4006591970965,49.80066539013134,0,0,0,0,0,1
Malawi,1998,25.047562417950573,8980.969854698633,54.74778105266677,0,0,0,0,0,1
Malawi,1999,20.29726378302541,7977.577148377375,48.15180945127011,0,0,0,0,0,1
Malawi,2000,25.55495447865858,11135.78604753457,65.72416304378012,0,0,0,0,0,1
Malawi,2001,20.510393742112008,9628.153975533673,55.50889318250406,0,0,0,0,0,1
Malawi,2002,19.725105786872664,9166.22675690779,52.628260105025284,0,0,0,0,0,1
Malawi,2003,24.669533257060504,8527.057720474946,46.553145212311776,0,0,0,0,0,1
Malawi,2004,23.727101042718143,10306.888150254437,56.97714185387641,0,0,0,0,0,1
Malawi,2005,22.420927361241677,9633.431561528687,50.96949059020095,0,0,0,0,0,1
Malawi,2006,19.45111540293364,9734.973584808606,50.830684869210444,0,0,0,0,0,1
Malawi,2007,21.537740241543528,12251.34277791546,63.65838963312391,0,0,0,0,0,1
Malawi,2008,23.87240201216493,11130.340254133433,56.536610310040246,0,0,0,0,0,1
Malawi,2009,22.121720893078592,10938.98911984241,52.82296388611092,0,0,0,0,0,1
Malawi,2010,18.915610788330717,9877.572509948779,47.49386310322928,0,0,0,0,0,1
Malawi,2011,23.352569039737027,10217.968891055607,48.00799777945219,0,0,0,0,0,1
Malawi,2012,18.604358016388556,11542.297913095834,54.28795437782624,0,0,0,0,0,1
Maldives,1990,19.201034595767908,25208.832231932967,184.1354214144387,0,0,0,0,0,0
Maldives,1991,23.84422423989931,25190.86385972272,178.3009301794197,0,0,0,0,0,0
Maldives,1992,22.50485424965153,28719.84139341071,199.23677980681563,0,0,0,0,0,0
Maldives,1993,22.2665302957471,26916.43747252864,178.4512372496616,0,0,0,0,0,0
Maldives,1994,21.513119545955302,24800.142913297877,163.14909497588405,0,0,0,0,0,0
Maldives,1995,13.407210639821816,27083.69591260521,175.08582967474194,0,0,0,0,0,0
Maldives,1996,17.844211987149723,23942.869552838318,152.83313071268012,0,0,0,0,0,0
Maldives,1997,17.40665783378134,29838.399016263636,186.60019616996033,0,0,0,0,0,0
Maldives,1998,21.843934108754457,27527.04702349973,167.8042313749194,0,0,0,0,0,0
Maldives,1999,23.499352145646156,28184.70658758427,170.11989928813864,0,0,0,0,0,0
Maldives,2000,19.18854720940292,34151.04197189308,201.56176143242405,0,0,0,0,0,0
Maldives,2001,21.016957068390468,33435.78950500307,192.76630523589353,0,0,0,0,0,0
Maldives,2002,21.90996503976131,30867.819330126942,177.2288279205605,0,0,0,0,0,0
Maldives,2003,16.176841892203683,35700.72257334272,194.90672827868582,0,0,0,0,0,0
Maldives,2004,19.592729735717338,33436.08102176307,184.83681045550787,0,0,0,0,0,0
Maldives,2005,17.654429050814837,36570.52799324871,193.49088333947572,0,0,0,0,0,0
Maldives,2006,19.742479043141735,32281.83505756445,168.55801102239454,0,0,0,0,0,0
Maldives,2007,15.241524804772473,39346.87851402226,204.44770574927952,0,0,0,0,0,0
Maldives,2008,17.67937450240865,32194.644146366078,163.53283085820897,0,0,0,0,0,0
Maldives,2009,13.767695002756753,35164.00646997552,169.8024400157047,0,0,0,0,0,0
Maldives,2010,18.265369164222623,43124.88686306328,207.35534676699623,0,0,0,0,0,0
Maldives,2011,23.839861514595235,36828.43624305148,173.0343382553062,0,0,0,0,0,0
Maldives,2012,17.126103664628182,41515.21857662508,195.26235668516085,0,0,0,0,0,0
Malta,1990,24.36656212974531,4375.71462858626,31.961974664713516,0,1,0,0,0,0
Malta,1991,27.237991777049515,4282.430369719956,30.311041439531998,0,1,0,0,0,0
Malta,1992,19.866421943728124,3774.422863140407,26.184122905840653,0,1,0,0,0,0
Malta,1993,28.282936840841206,4838.924220074954,32.081214867719545,0,1,0,0,0,0
Malta,1994,20.584954314765035,4646.9512297190195,30.57022252558111,0,1,0,0,0,0
Malta,1995,23.798009477008343,5359.054956951802,34.64425927828213,0,1,0,0,0,0
Malta,1996,18.85795067536344,5627.935936657636,35.924477087075864,0,1,0,0,0,0
Malta,1997,18.059340624488314,5696.706629845853,35.625456113531776,0,1,0,0,0,0
Malta,1998,24.203029379698062,5002.3317834055,30.494096925111023,0,1,0,0,0,0
Malta,1999,26.011621024302595,5351.21004965965,32.29933623360106,0,1,0,0,0,0
Malta,2000,23.61540113449427,4464.045301974446,26.34709754743772,0,1,0,0,0,0
Malta,2001,22.72500096665481,6163.751354437386,35.535681752328344,0,1,0,0,0,0
Malta,2002,25.99803681242861,4975.308640827469,28.565934947542114,0,1,0,0,0,0
Malta,2003,20.363739709835414,5332.874230076916,29.11462271864839,0,1,0,0,0,0
Malta,2004,22.261018503725126,5278.8475124296965,29.1818092091418,0,1,0,0,0,0
Malta,2005,18.783134483811498,6031.690966550817,31.913053411865093,0,1,0,0,0,0
Malta,2006,20.716327239754648,5432.26833162467,28.36432141127725,0,1,0,0,0,0
Malta,2007,22.84831910122093,5602.553692032268,29.111057647557733,0,1,0,0,0,0
Malta,2008,23.106423803514915,6519.798917966529,33.117346128570276,0,1,0,0,0,0
Malta,2009,27.43495546011158,6561.731812315121,31.68575439238211,0,1,0,0,0,0
Malta,2010,24.69420271573762,6828.395557843605,32.8326502804488,0,1,0,0,0,0
Malta,2011,25.30198826993518,6406.15854313048,30.098628053432492,0,1,0,0,0,0
Malta,2012,23.67386217951975,6504.447167942758,30.592966302283457,0,1,0,0,0,0
Marshall Islands,1990,19.273486931736116,8700.620134739353,63.55281912058389,0,0,0,0,0,0
Marshall Islands,1991,18.70803688018519,7617.8840393996215,53.91938195480599,0,0,0,0,0,0
Marshall Islands,1992,25.552119308810767,8446.663525298089,58.596634216726095,0,0,0,0,0,0
Marshall Islands,1993,27.0891126396366,7889.654394821461,52.307018329043906,0,0,0,0,0,0
Marshall Islands,1994,17.24454443699571,9709.156483700172,63.87221633491292,0,0,0,0,0,0
Marshall Islands,1995,18.736116906701543,8704.245256649037,56.26964677828713,0,0,0,0,0,0
Marshall Islands,1996,18.642831536679925,9860.96398593944,62.944919550691694,0,0,0,0,0,0
Marshall Islands,1997,21.047359236438265,8004.280312765157,50.05631420597438,0,0,0,0,0,0
Marshall Islands,1998,20.848885184971383,10794.40336390151,65.80242908307594,0,0,0,0,0,0
Marshall Islands,1999,22.852317191208083,10195.36058015911,61.53811499556171,0,0,0,0,0,0
Marshall Islands,2000,19.184645408322552,8592.251649257954,50.7120508510529,0,0,0,0,0,0
Marshall Islands,2001,19.866954882832612,10203.540869501872,58.82615313877966,0,0,0,0,0,0
Marshall Islands,2002,17.474454575916795,12336.148324232945,70.82849245602995,0,0,0,0,0,0
Marshall Islands,2003,22.513797470324104,9690.658449854309,52.90577885215211,0,0,0,0,0,0
Marshall Islands,2004,12.870393541944331,10168.54418287311,56.212367487530024,0,0,0,0,0,0
Marshall Islands,2005,17.770460266676068,13404.044748860024,70.91941519842383,0,0,0,0,0,0
Marshall Islands,2006,17.46796061302947,11919.523162211713,62.23720284101317,0,0,0,0,0,0
Marshall Islands,2007,16.60412064461118,10546.403429993496,54.79946736816975,0,0,0,0,0,0
Marshall Islands,2008,19.47570589894526,10891.351624648167,55.32266655762699,0,0,0,0,0,0
Marshall Islands,2009,20.129119279577925,11808.644141679297,57.0224155272628,0,0,0,0,0,0
Marshall Islands,2010,19.89691715159928,10569.11852856601,50.81899100329876,0,0,0,0,0,0
Marshall Islands,2011,24.836082174118772,14393.683320954106,67.62713062430502,0,0,0,0,0,0
Marshall Islands,2012,22.998473005675876,13298.577681788573,62.54842700427897,0,0,0,0,0,0
Martinique,1990,24.817847282550005,7344.700801571209,53.64864047717053,0,0,0,0,0,0
Martinique,1991,29.67210975208362,8271.328027835445,58.54445839549697,0,0,0,0,0,0
Martinique,1992,20.3086046454417,8368.543827095995,58.05469817689697,0,0,0,0,0,0
Martinique,1993,21.10753801599334,9254.52771720977,61.35588793958709,0,0,0,0,0,0
Martinique,1994,19.020233008243174,8387.252896941969,55.176001374420316,0,0,0,0,0,0
Martinique,1995,17.957344974213257,10680.07425326996,69.04263242563303,0,0,0,0,0,0
Martinique,1996,24.8233056743929,9629.854274651128,61.469690333226865,0,0,0,0,0,0
Martinique,1997,19.633514563957867,10729.627451469909,67.09979936200966,0,0,0,0,0,0
Martinique,1998,20.46002722467275,9601.706635067045,58.531777869577084,0,0,0,0,0,0
Martinique,1999,23.498926669184232,8576.770645060475,51.76847783818673,0,0,0,0,0,0
Martinique,2000,25.853425280269388,10241.106821280913,60.443705688800954,0,0,0,0,0,0
Martinique,2001,24.930101462904084,9585.378145243803,55.26227903399885,0,0,0,0,0,0
Martinique,2002,21.368738997957532,11923.16029897988,68.45730507547563,0,0,0,0,0,0
Martinique,2003,20.315840109424578,8718.726469149959,47.59955340869408,0,0,0,0,0,0
